id_campo,estado,fecha_captura,red_mean,red_std,red_min,red_max,green_mean,green_std,green_min,green_max,blue_mean,blue_std,blue_min,blue_max,nir08_mean,nir08_std,nir08_min,nir08_max,swir16_mean,swir16_std,swir16_min,swir16_max,swir22_mean,swir22_std,swir22_min,swir22_max,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,gndvi_mean,gndvi_std,gndvi_min,gndvi_max,ndmi_mean,ndmi_std,ndmi_min,ndmi_max,msi_mean,msi_std,msi_min,msi_max,lat,lon,diff_ndvi,diff_ndmi
Chile_Central_13,enfermo_sequia,2022-01-15,11676.1865234375,822.6397705078125,9898.0,14855.0,10762.60546875,623.3897094726562,9542.0,13336.0,9660.521484375,407.09588623046875,8798.0,11367.0,13910.5703125,1117.683837890625,11422.0,17753.0,15683.5166015625,1333.6719970703125,12583.0,19122.0,14089.482421875,1041.0411376953125,11694.0,16917.0,0.08692390471696854,0.013614100404083729,0.0644916519522667,0.1335354596376419,0.12676456570625305,0.01762772537767887,0.08967754244804382,0.18105964362621307,-0.059695929288864136,0.017654379829764366,-0.1109883114695549,0.05180111154913902,1.1276942491531372,0.03856321796774864,0.9015001654624939,1.2496892213821411,-33.46623855110399,-70.83711351371456,0.03219931,0.009889826
Chile_Central_14,enfermo_sequia,2022-01-15,11953.78125,1485.2645263671875,8533.0,16466.0,11181.5849609375,968.5337524414062,8626.0,14612.0,9876.4990234375,815.718017578125,8215.0,13011.0,17284.73828125,1788.1810302734375,8984.0,23820.0,14870.2529296875,1656.8167724609375,8911.0,22146.0,13082.1083984375,1763.8033447265625,8654.0,20139.0,0.18189971148967743,0.08515458554029465,0.02574641816318035,0.4339394271373749,0.21254706382751465,0.06677472591400146,0.02032935805618763,0.4102174937725067,0.07518773525953293,0.0717279464006424,-0.09239394962787628,0.30232295393943787,0.8680723905563354,0.1193031519651413,0.5357173681259155,1.203599214553833,-33.50360284848661,-70.82454428195112,0.009203106,-0.0010340661
Chile_Central_15,enfermo_sequia,2022-01-15,12356.142578125,1247.193115234375,9098.0,16720.0,11430.3544921875,825.4669189453125,9634.0,15746.0,10212.373046875,711.2990112304688,8285.0,13580.0,16083.193359375,1709.3773193359375,12459.0,24188.0,14902.685546875,1329.323974609375,12128.0,20396.0,13588.978515625,1422.5748291015625,10191.0,19577.0,0.12989233434200287,0.07651142030954361,0.02361869625747204,0.44268161058425903,0.16698136925697327,0.06037934869527817,0.049991387873888016,0.4215274453163147,0.03711441531777382,0.061033423990011215,-0.07017330080270767,0.27988994121551514,0.9346184730529785,0.10555613785982132,0.5626343488693237,1.1509383916854858,-33.50860047093965,-70.80931252963867,0.008821741,0.0039941594
Chile_Central_16,enfermo_sequia,2022-01-15,14641.1669921875,3407.176025390625,9555.0,24141.0,13434.9208984375,3033.118408203125,9954.0,23144.0,11908.7568359375,2411.168212890625,8674.0,20385.0,17247.462890625,2906.0458984375,12122.0,26013.0,18028.939453125,3652.355224609375,11444.0,30434.0,16425.017578125,3785.344482421875,9699.0,30333.0,0.08663950860500336,0.06169431656599045,-0.013381794095039368,0.45407018065452576,0.12832002341747284,0.05453399941325188,0.021166520193219185,0.42623043060302734,-0.019249260425567627,0.06856629252433777,-0.1516595333814621,0.3275662362575531,1.0486845970153809,0.13626477122306824,0.50651615858078,1.3575440645217896,-33.46315206910943,-70.78396686337389,0.033038586,0.023750566
Chile_Central_17,enfermo_sequia,2022-01-15,11637.2626953125,900.889892578125,9291.0,14530.0,10870.494140625,601.3692626953125,9388.0,13336.0,9836.8740234375,533.1219482421875,8566.0,11921.0,15789.755859375,1999.419921875,12008.0,23463.0,14024.04296875,1432.915771484375,10884.0,20253.0,12727.9267578125,1343.39892578125,9599.0,18330.0,0.1480994075536728,0.07316100597381592,0.0584212988615036,0.42614880204200745,0.18071728944778442,0.06104018911719322,0.09612574428319931,0.3918021023273468,0.05749727785587311,0.0702507272362709,-0.06788526475429535,0.3121500015258789,0.8990170955657959,0.11722059547901154,0.5242159962654114,1.1456586122512817,-33.488814428838054,-70.79014827660662,0.0090895295,0.007101007
Chile_Central_18,enfermo_sequia,2022-01-15,12105.845703125,1407.31494140625,8876.0,16419.0,11343.6669921875,999.2780151367188,9178.0,14059.0,10189.3525390625,861.4749145507812,8285.0,13287.0,16175.0048828125,1927.307861328125,12131.0,21752.0,14983.8857421875,1891.6236572265625,11657.0,19796.0,13477.572265625,1811.4578857421875,9648.0,19577.0,0.14293478429317474,0.08202159404754639,0.02361869625747204,0.39230620861053467,0.17330653965473175,0.06840790063142776,0.049991387873888016,0.3735147714614868,0.03855958208441734,0.0628102496266365,-0.08020734786987305,0.23540601134300232,0.932397186756134,0.1103290542960167,0.6189009547233582,1.1744030714035034,-33.5070215183069,-70.80221760536273,0.029120669,0.023245957
Chile_Central_19,enfermo_sequia,2022-01-15,12906.04296875,1235.173583984375,9244.0,20490.0,12176.96484375,1075.1318359375,9460.0,21011.0,11093.7744140625,925.0414428710938,8752.0,19380.0,15498.3681640625,1248.4705810546875,10526.0,22455.0,15632.828125,1525.5155029296875,11181.0,25682.0,14737.7294921875,1665.7674560546875,10258.0,25254.0,0.09160007536411285,0.043061669915914536,-0.011098374612629414,0.38866305351257324,0.11999911814928055,0.040045809000730515,0.00630307849496603,0.36627301573753357,-0.003610468003898859,0.04024388641119003,-0.15797695517539978,0.21206872165203094,1.0104631185531616,0.07997964322566986,0.6500714421272278,1.3752318620681763,-33.51280384031406,-70.76137117554086,0.0019054338,-0.0027636471
Catalunya_Interior_0,enfermo_sequia,2023-08-01,11441.734375,1497.932373046875,8567.0,16746.0,10805.658203125,997.888916015625,8802.0,15090.0,9522.298828125,746.8935546875,7947.0,13288.0,16986.88671875,1518.740234375,13038.0,22486.0,17302.490234375,2769.779052734375,11214.0,23041.0,14774.669921875,2697.927490234375,9503.0,20908.0,0.19692420959472656,0.04186646640300751,0.05430489778518677,0.39847075939178467,0.2223341315984726,0.027543436735868454,0.08149807155132294,0.3774517774581909,-0.004436098970472813,0.057404909282922745,-0.1609954833984375,0.15817296504974365,1.0156934261322021,0.11791717261075974,0.7268577814102173,1.383777379989624,41.48909252479702,1.2349600363066462,-0.07843728,0.0053812885
Catalunya_Interior_1,enfermo_sequia,2023-08-01,11317.8896484375,1280.783447265625,8382.0,16614.0,10629.251953125,828.8211669921875,8719.0,14876.0,9452.205078125,616.65087890625,7884.0,12190.0,16707.306640625,1091.5234375,13370.0,20253.0,17526.939453125,2492.1630859375,11074.0,23023.0,15056.0146484375,2458.963623046875,9107.0,19988.0,0.19406422972679138,0.04491850361227989,0.09556601941585541,0.3311931788921356,0.222602978348732,0.028196148574352264,0.14996714890003204,0.3211383521556854,-0.01941809058189392,0.06561490148305893,-0.1380029320716858,0.16827097535133362,1.048398733139038,0.1319095492362976,0.711931586265564,1.3201935291290283,41.50147343779998,1.1978359796378708,-0.03169629,0.005956064
Catalunya_Interior_2,enfermo_sequia,2023-08-01,10674.216796875,1357.8819580078125,8278.0,14137.0,10207.33984375,857.3800048828125,8596.0,12673.0,9162.7587890625,644.831787109375,7879.0,10888.0,16141.40625,1104.3665771484375,13816.0,19410.0,16386.359375,2739.805908203125,10704.0,21906.0,13757.705078125,2604.489501953125,8909.0,19053.0,0.20616361498832703,0.04939081519842148,0.11011861264705658,0.3333077132701874,0.22556625306606293,0.030161835253238678,0.1625145524740219,0.3141278028488159,-0.0014008099678903818,0.07129738479852676,-0.1306559294462204,0.1667299121618271,1.0128519535064697,0.14119695127010345,0.714192807674408,1.300585150718689,41.512720763970975,1.20685001417052,-0.02020134,0.018150868
Catalunya_Interior_3,enfermo_sequia,2023-08-01,10094.8203125,1049.162353515625,8548.0,15969.0,9856.876953125,688.6023559570312,8853.0,14619.0,8904.580078125,503.55230712890625,8026.0,11642.0,15699.5859375,1135.4276123046875,13242.0,21887.0,15169.3486328125,2020.770751953125,11256.0,23003.0,12564.8779296875,1884.9156494140625,9311.0,20503.0,0.21815906465053558,0.03853261098265648,0.12020967900753021,0.3129534125328064,0.22833716869354248,0.026458067819476128,0.15726473927497864,0.2980477809906006,0.020215673372149467,0.054424989968538284,-0.11415381729602814,0.16036610305309296,0.9660230278968811,0.1062575951218605,0.7235939502716064,1.2577283382415771,41.51762699254473,1.1954228263594895,-0.011590034,0.0035788193
Catalunya_Interior_4,enfermo_sequia,2023-08-01,10782.060546875,1328.1898193359375,8343.0,13941.0,10291.6064453125,805.7984008789062,8735.0,12184.0,9210.05078125,619.3529052734375,7919.0,10641.0,16545.6796875,1068.7589111328125,13677.0,19177.0,16466.97265625,2573.009033203125,10813.0,21466.0,13878.015625,2471.68701171875,8973.0,19004.0,0.21301934123039246,0.046064816415309906,0.10530908405780792,0.3331257104873657,0.23328427970409393,0.0280318483710289,0.16517643630504608,0.3120306432247162,0.0075111412443220615,0.06427919864654541,-0.13334229588508606,0.18284724652767181,0.9932476282119751,0.12832599878311157,0.6908354163169861,1.3077161312103271,41.49680076831498,1.2161279266616403,-0.030091032,-0.015882412
Catalunya_Interior_5,enfermo_sequia,2023-08-01,9895.794921875,1431.333740234375,8280.0,14558.0,9736.09375,923.4234619140625,8605.0,12739.0,8785.384765625,684.8080444335938,7873.0,11146.0,16036.42578125,1292.616455078125,12877.0,19550.0,14795.1484375,2768.338134765625,10959.0,22491.0,12125.99609375,2617.4716796875,9016.0,19715.0,0.23932263255119324,0.04372262954711914,0.10988237708806992,0.35393258929252625,0.24473896622657776,0.0274533499032259,0.15911899507045746,0.33328211307525635,0.04659561812877655,0.06298719346523285,-0.11955207586288452,0.18370966613292694,0.9181440472602844,0.11976376175880432,0.6896035075187683,1.2715710401535034,41.514209521817435,1.2329641745624087,-0.05401592,0.022394195
Catalunya_Interior_7,enfermo_sequia,2023-08-01,10654.7685546875,1305.5164794921875,8512.0,15197.0,10255.2236328125,882.7507934570312,8759.0,13298.0,9214.0830078125,652.8472900390625,7913.0,11461.0,15843.466796875,1401.8499755859375,12833.0,19482.0,16035.7099609375,2441.903564453125,11247.0,22221.0,13444.15234375,2362.236328125,9352.0,20349.0,0.1972157061100006,0.033574268221855164,0.0984196737408638,0.3109522759914398,0.21386271715164185,0.023414304479956627,0.1509862244129181,0.29938384890556335,-0.0022110098507255316,0.046809352934360504,-0.12831160426139832,0.12114135921001434,1.008928656578064,0.09610514342784882,0.7838963866233826,1.2943978309631348,41.5323953466519,1.1787766252175655,0.008744404,0.008407586
Catalunya_Interior_8,enfermo_sequia,2023-08-01,11216.060546875,1225.428955078125,8374.0,14953.0,10549.11328125,787.1226196289062,8745.0,13092.0,9415.568359375,576.2598266601562,7983.0,11316.0,16700.947265625,1442.90771484375,13012.0,21026.0,17443.419921875,2373.111572265625,11358.0,24069.0,14959.36328125,2374.3291015625,9416.0,21423.0,0.19723863899707794,0.041289884597063065,0.10325942188501358,0.3248811364173889,0.22509169578552246,0.029563404619693756,0.15111111104488373,0.32013896107673645,-0.018640855327248573,0.05879408121109009,-0.14356669783592224,0.15585796535015106,1.0452123880386353,0.1209685355424881,0.7303164005279541,1.3352664709091187,41.49910627817918,1.1724133427801544,-0.04986407,0.00618535
Catalunya_Interior_9,enfermo_sequia,2023-08-01,14167.40625,2558.55078125,8339.0,20824.0,12532.1875,1651.1485595703125,8953.0,16837.0,10436.578125,984.3471069335938,8110.0,12899.0,19906.61328125,2629.254150390625,12941.0,25951.0,20528.666015625,3221.76953125,11483.0,27718.0,17934.921875,3263.90380859375,9876.0,25079.0,0.17181971669197083,0.04328714311122894,0.1002405434846878,0.41390538215637207,0.22691696882247925,0.028845619410276413,0.15584036707878113,0.3929848372936249,-0.01342775858938694,0.039305999875068665,-0.09651260823011398,0.19995751976966858,1.0302625894546509,0.07658132910728455,0.6667256951332092,1.2136446237564087,41.46001774085792,1.168367188791588,-0.007951334,-0.004642755
Catalunya_Interior_10,enfermo_sequia,2023-08-01,9273.2763671875,926.2742309570312,8297.0,13562.0,9297.576171875,607.2412109375,8605.0,12483.0,8440.90234375,441.1203918457031,7873.0,10444.0,14929.1220703125,1237.39794921875,12499.0,19111.0,13155.7333984375,1754.20849609375,10959.0,20421.0,10777.462890625,1564.744140625,9043.0,17584.0,0.23393788933753967,0.033428531140089035,0.12903541326522827,0.3457455039024353,0.231634259223938,0.026539409533143044,0.17620481550693512,0.32449769973754883,0.06530697643756866,0.04244630038738251,-0.09115906059741974,0.16378162801265717,0.880422830581665,0.07623764872550964,0.7185354828834534,1.200605034828186,41.52068003561256,1.238381968743507,0.016968012,0.025399677
Catalunya_Interior_11,enfermo_sequia,2023-08-01,9618.51171875,1025.5064697265625,8346.0,15149.0,9565.814453125,712.1377563476562,8664.0,13536.0,8675.0146484375,508.8226623535156,7921.0,11221.0,15405.3212890625,1319.703369140625,12499.0,20048.0,14166.818359375,1932.4525146484375,11067.0,21509.0,11533.8486328125,1697.801025390625,9122.0,19035.0,0.23169772326946259,0.032812658697366714,0.13317884504795074,0.34082934260368347,0.23318424820899963,0.026076164096593857,0.16996364295482635,0.3225158154964447,0.04440491646528244,0.04018354043364525,-0.07141946256160736,0.16378162801265717,0.9177978038787842,0.07374788075685501,0.7185354828834534,1.153825044631958,41.52477524000474,1.2315383524931396,0.025852308,0.031027012
Catalunya_Interior_12,enfermo_sequia,2023-08-01,11348.861328125,1607.5882568359375,8511.0,17834.0,10740.93359375,1007.8389282226562,8879.0,15042.0,9460.0859375,704.3175659179688,8105.0,12190.0,17300.193359375,1490.3465576171875,14085.0,24275.0,17299.62109375,2678.533935546875,11844.0,25163.0,14753.2412109375,2672.23779296875,9884.0,22197.0,0.21021722257137299,0.04224836081266403,0.09556601941585541,0.3798767924308777,0.23404356837272644,0.025607679039239883,0.14996714890003204,0.3564065396785736,0.0043810224160552025,0.05704597011208534,-0.12606224417686462,0.22466614842414856,0.9976111054420471,0.1119624525308609,0.6330981254577637,1.2884925603866577,41.4913004958856,1.2056687376311583,-0.06854683,-0.03011363
Catalunya_Interior_13,enfermo_sequia,2023-08-01,12036.603515625,2001.4796142578125,8641.0,17699.0,11161.3701171875,1258.978271484375,8883.0,15086.0,9737.1005859375,875.4556884765625,7986.0,12615.0,17598.97265625,1831.22412109375,13487.0,22249.0,17965.384765625,3122.8466796875,11365.0,24502.0,15440.5361328125,3089.718994140625,9584.0,22401.0,0.19129759073257446,0.040363721549510956,0.08924497663974762,0.3398602306842804,0.2241053283214569,0.02202482335269451,0.15515461564064026,0.33023419976234436,-0.005062132142484188,0.051902614533901215,-0.16311271488666534,0.12391847372055054,1.0157634019851685,0.10739084333181381,0.7794885039329529,1.3898080587387085,41.48645041717645,1.2265929737870869,-0.06369679,0.008399213
Catalunya_Interior_14,enfermo_sequia,2023-08-01,10774.8720703125,1442.7998046875,8278.0,14266.0,10269.6962890625,907.7546997070312,8596.0,12673.0,9203.06640625,689.0691528320312,7873.0,10888.0,16506.787109375,994.9929809570312,14062.0,19410.0,16657.287109375,2901.0263671875,10704.0,22304.0,13940.2578125,2808.986572265625,8909.0,19938.0,0.21287769079208374,0.056738853454589844,0.10657446086406708,0.33369180560112,0.23361140489578247,0.03608967363834381,0.1625145524740219,0.31689926981925964,0.0025111138820648193,0.08041194826364517,-0.1447625607252121,0.17981234192848206,1.0077284574508667,0.1594310998916626,0.6951848268508911,1.3385318517684937,41.51018355666202,1.2121715148092753,-0.052513137,0.016107649
Catalunya_Interior_16,enfermo_sequia,2023-08-01,13981.201171875,2236.867919921875,8460.0,19533.0,12347.2373046875,1429.551025390625,8773.0,16447.0,10393.9375,885.8467407226562,8062.0,12863.0,19951.49609375,2279.2958984375,12922.0,24919.0,20397.19921875,2986.74365234375,11030.0,27114.0,17845.63671875,2973.78369140625,9386.0,24289.0,0.17876940965652466,0.0424267053604126,0.0910305604338646,0.3999386727809906,0.2351476103067398,0.028546687215566635,0.16463032364845276,0.3956161439418793,-0.008555937558412552,0.04250415787100792,-0.1157611608505249,0.230677992105484,1.0208663940429688,0.08439263701438904,0.6251204609870911,1.261832356452942,41.46550773020276,1.196778515898279,-0.057530925,0.0045873737
Catalunya_Interior_17,enfermo_sequia,2023-08-01,10234.1943359375,1338.9837646484375,8423.0,17168.0,9961.984375,914.4598388671875,8801.0,15534.0,9012.40234375,654.0291137695312,8099.0,12430.0,15502.2021484375,1445.6866455078125,12656.0,23573.0,15432.0,2382.760986328125,11301.0,23461.0,12786.5517578125,2282.039794921875,9407.0,20240.0,0.2061678171157837,0.03658119961619377,0.1028314009308815,0.35342633724212646,0.2172856330871582,0.026091627776622772,0.14430692791938782,0.331214964389801,0.0058664074167609215,0.04458237811923027,-0.12381155043840408,0.1527661383152008,0.9922705292701721,0.08902831375598907,0.7349572777748108,1.28261399269104,41.527914540087316,1.1750009652330267,0.021507174,0.02597602
Catalunya_Interior_18,enfermo_sequia,2023-08-01,13393.7265625,2567.33935546875,8264.0,20396.0,12067.0419921875,1681.2576904296875,8657.0,16865.0,10177.466796875,1031.2000732421875,7740.0,12930.0,18925.25390625,2765.876953125,12935.0,25456.0,19502.8828125,3387.32958984375,11102.0,27888.0,16948.25,3363.009033203125,9485.0,24989.0,0.17429496347904205,0.047837719321250916,0.07308603823184967,0.41390538215637207,0.22037732601165771,0.034678757190704346,0.12511377036571503,0.3929848372936249,-0.012629218399524689,0.04554881528019905,-0.12086311727762222,0.19995751976966858,1.0296953916549683,0.08947552740573883,0.6667256951332092,1.274958610534668,41.46071073369382,1.175979192169415,-0.035370097,0.0048713475
Catalunya_Interior_19,enfermo_sequia,2023-08-01,13028.8125,1982.35205078125,8860.0,18796.0,11665.9443359375,1208.3887939453125,9082.0,15939.0,10043.935546875,752.3367309570312,8250.0,12432.0,18586.9609375,1932.6619873046875,13678.0,24483.0,19264.41796875,2581.931640625,11932.0,26187.0,16760.607421875,2658.3359375,10138.0,23543.0,0.17851153016090393,0.03881518170237541,0.08276248723268509,0.3235507309436798,0.2285887449979782,0.02290748618543148,0.16931599378585815,0.33010080456733704,-0.015776535496115685,0.043200425803661346,-0.11796985566616058,0.1565982848405838,1.0359747409820557,0.08942122012376785,0.7292088866233826,1.2674962282180786,41.47416515900893,1.2243711950212284,-0.04374969,0.004855877
Kansas_Crops_0,enfermo_sequia,2022-08-06,10787.4072265625,988.6847534179688,9038.0,12824.0,10436.70703125,531.8214111328125,9364.0,11929.0,9159.759765625,455.92156982421875,8083.0,10188.0,19015.419921875,1702.973876953125,16362.0,23411.0,18013.212890625,1628.332275390625,13455.0,20971.0,14482.265625,1827.7578125,10609.0,18037.0,0.27434781193733215,0.0777548998594284,0.14468806982040405,0.43997785449028015,0.28896889090538025,0.05883481726050377,0.1903965026140213,0.4199751317501068,0.026919566094875336,0.08607488870620728,-0.10331255942583084,0.2142542153596878,0.9607683420181274,0.1581169217824936,0.6471015214920044,1.2304315567016602,38.485506392392374,-98.50313482748393,-0.06556025,-0.012362373
Kansas_Crops_1,enfermo_sequia,2022-08-06,10867.302734375,1222.248046875,9065.0,13320.0,10620.4892578125,683.1444091796875,9313.0,12370.0,9165.9560546875,639.480224609375,8247.0,10634.0,19944.24609375,2293.02783203125,15344.0,25324.0,18126.05078125,2142.90771484375,13863.0,22494.0,14257.974609375,2449.22314453125,10926.0,18556.0,0.2914487421512604,0.09568414837121964,0.14373788237571716,0.46971938014030457,0.30121341347694397,0.07241576910018921,0.18058013916015625,0.44344383478164673,0.04733312502503395,0.10103661566972733,-0.10128500312566757,0.23487989604473114,0.9273697137832642,0.18474794924259186,0.619590699672699,1.2253996133804321,38.470224516116346,-98.45432459528053,-0.04002118,-0.033492908
Kansas_Crops_2,enfermo_sequia,2022-08-06,10796.953125,947.7228393554688,9301.0,12581.0,10500.9111328125,448.0946044921875,9548.0,11853.0,9122.072265625,407.0548095703125,8306.0,9954.0,18800.935546875,2883.626953125,14499.0,23980.0,17846.4609375,1440.1666259765625,14025.0,20911.0,14089.435546875,1512.9600830078125,11037.0,17179.0,0.26329463720321655,0.10754676908254623,0.12973850965499878,0.4388144016265869,0.27602121233940125,0.08375433087348938,0.16567552089691162,0.4157097637653351,0.021421557292342186,0.11171809583902359,-0.12595030665397644,0.1989700198173523,0.9818383455276489,0.2181667536497116,0.6680983901023865,1.2881994247436523,38.50777560479529,-98.4778539334515,-0.043295667,-0.045109764
Kansas_Crops_3,enfermo_sequia,2022-08-06,10253.279296875,905.3844604492188,8899.0,12685.0,10235.140625,455.5176086425781,9537.0,11943.0,8849.25390625,323.3765563964844,8282.0,10022.0,20913.7265625,2535.3779296875,16401.0,25565.0,17373.3359375,1207.5487060546875,15389.0,19878.0,13018.08203125,1246.851318359375,11115.0,16256.0,0.3374190926551819,0.08982346951961517,0.19036976993083954,0.4772980809211731,0.3381098210811615,0.0707034021615982,0.22388692200183868,0.44941651821136475,0.0892699733376503,0.09119946509599686,-0.05826568976044655,0.23395465314388275,0.849009096622467,0.15467378497123718,0.6208050847053528,1.1237412691116333,38.45072482443398,-98.4989143571468,-0.11885625,-0.096673705
Kansas_Crops_4,enfermo_sequia,2022-08-06,11404.91015625,1309.1590576171875,9188.0,13423.0,10797.54296875,645.7554321289062,9637.0,12174.0,9431.62109375,605.3173828125,8400.0,10605.0,18930.337890625,2888.37158203125,14585.0,25660.0,19233.662109375,2135.565185546875,15552.0,22662.0,15313.634765625,2326.32177734375,11449.0,19367.0,0.24205762147903442,0.1166716143488884,0.13349565863609314,0.4700658917427063,0.2667807340621948,0.08915796875953674,0.17162710428237915,0.44544193148612976,-0.010524703189730644,0.12242189049720764,-0.13443677127361298,0.22986963391304016,1.0504670143127441,0.2367405742406845,0.6261886358261108,1.3106342554092407,38.47055383905115,-98.48108468195412,-0.032231495,0.0072083278
Kansas_Crops_5,enfermo_sequia,2022-08-06,10942.44140625,1273.89697265625,8992.0,13742.0,10514.8857421875,686.1100463867188,9423.0,13074.0,9154.025390625,558.4024047851562,8073.0,10465.0,18907.99609375,1933.5955810546875,15000.0,23654.0,17763.326171875,1900.8204345703125,13770.0,21831.0,14291.08984375,2104.1171875,10878.0,19008.0,0.2648544907569885,0.09673885256052017,0.13331569731235504,0.44244304299354553,0.2822273373603821,0.07218015193939209,0.17352527379989624,0.4192977547645569,0.031161274760961533,0.09857385605573654,-0.11969469487667084,0.2221958339214325,0.9573397040367126,0.18648722767829895,0.63639897108078,1.2719390392303467,38.4940958299693,-98.47312923993091,-0.03505072,-0.04753322
Kansas_Crops_6,enfermo_sequia,2022-08-06,11174.5263671875,1097.9228515625,8900.0,13770.0,10613.1337890625,588.7978515625,9432.0,12872.0,9259.43359375,550.1373291015625,8152.0,11308.0,17759.0,2520.988037109375,10305.0,24195.0,18133.4140625,2086.5634765625,10027.0,21333.0,14401.1689453125,2007.4107666015625,9292.0,17585.0,0.22258010506629944,0.10047811269760132,0.04075771942734718,0.45481330156326294,0.2462480515241623,0.07987058907747269,0.043385814875364304,0.43174153566360474,-0.011865132488310337,0.1060066670179367,-0.1293792575597763,0.22923335433006287,1.0454603433609009,0.20096200704574585,0.6270303726196289,1.2972115278244019,38.52317917493273,-98.50207616882321,0.04530701,0.046180326
Kansas_Crops_7,enfermo_sequia,2022-08-06,11344.09765625,1408.139892578125,9188.0,13224.0,10765.75,675.8541259765625,9579.0,11707.0,9446.953125,660.8611450195312,8400.0,10331.0,19333.041015625,2934.0693359375,16040.0,25660.0,18973.1640625,2033.203857421875,15139.0,22497.0,15520.625,2654.96435546875,11449.0,19153.0,0.2545596659183502,0.12140009552240372,0.12836085259914398,0.4700658917427063,0.27783334255218506,0.09134988486766815,0.17841531336307526,0.444169282913208,0.006490495055913925,0.1229659840464592,-0.13400408625602722,0.22986963391304016,1.0156528949737549,0.23450157046318054,0.6261886358261108,1.3094797134399414,38.46330663297519,-98.47995912432295,-0.051385418,0.0035367534
Kansas_Crops_8,enfermo_sequia,2022-08-06,10013.08984375,1285.7601318359375,8517.0,14269.0,10067.6826171875,735.3807983398438,8979.0,12615.0,8752.884765625,552.6100463867188,7954.0,10777.0,21413.392578125,2131.634033203125,15263.0,25810.0,16574.69921875,2011.8670654296875,13131.0,23238.0,12534.060546875,1975.6527099609375,10070.0,19504.0,0.36082667112350464,0.08864549547433853,0.14233647286891937,0.4841863214969635,0.3575938045978546,0.06633345037698746,0.20315924286842346,0.45771750807762146,0.12735430896282196,0.09255421161651611,-0.09584648907184601,0.2608224153518677,0.7869991064071655,0.1581510603427887,0.5862662196159363,1.2120137214660645,38.50521318722397,-98.54834192023407,-0.23755017,-0.10806112
Kansas_Crops_9,enfermo_sequia,2022-08-06,10730.001953125,1206.74365234375,8789.0,13088.0,10422.8271484375,660.1664428710938,9119.0,11909.0,9128.51953125,567.4915161132812,7986.0,10360.0,19590.673828125,2197.12109375,15441.0,24811.0,17982.892578125,1873.93408203125,13494.0,21293.0,14258.255859375,2178.293701171875,10696.0,18437.0,0.28926798701286316,0.095971018075943,0.13920871913433075,0.4666312038898468,0.3017219305038452,0.07311482727527618,0.1775345802307129,0.4436330795288086,0.04195665568113327,0.10025186836719513,-0.12413793057203293,0.2318347692489624,0.9372327923774719,0.18547675013542175,0.623594343662262,1.2834645509719849,38.45669167346542,-98.50756968338536,-0.16269958,-0.030221991
Kansas_Crops_10,enfermo_sequia,2022-08-06,10787.111328125,989.3519897460938,9128.0,13132.0,10575.04296875,566.124267578125,9448.0,12370.0,9096.076171875,523.2162475585938,8297.0,10565.0,19477.412109375,1785.25927734375,15344.0,26033.0,17910.646484375,1788.55224609375,13481.0,22494.0,14004.1494140625,2006.4420166015625,10798.0,18613.0,0.2854219377040863,0.07352084666490555,0.14432521164417267,0.4698191285133362,0.2940298616886139,0.054463982582092285,0.18058013916015625,0.43373262882232666,0.04196712747216225,0.07709696143865585,-0.10183777660131454,0.21774721145629883,0.9300161004066467,0.14346478879451752,0.6423769593238831,1.226769208908081,38.47338790247777,-98.45148831047564,-0.030674309,-0.03264064
Kansas_Crops_11,enfermo_sequia,2022-08-06,10852.2412109375,1187.4901123046875,9105.0,13328.0,10437.3447265625,616.7635498046875,9485.0,12053.0,9212.9345703125,565.2973022460938,8322.0,10472.0,18402.36328125,2388.715087890625,15334.0,24519.0,17648.078125,1741.5228271484375,14436.0,21584.0,14245.6337890625,2162.505615234375,11178.0,18351.0,0.25388652086257935,0.10585213452577591,0.12206573039293289,0.458335816860199,0.27122557163238525,0.0812210738658905,0.16511043906211853,0.433943510055542,0.018986832350492477,0.10662584751844406,-0.11499513685703278,0.22760726511478424,0.9841452836990356,0.20530076324939728,0.6291855573654175,1.2598745822906494,38.5466624365213,-98.50003911528367,-0.025252491,-0.028627507
Kansas_Crops_12,enfermo_sequia,2022-08-06,10704.6865234375,913.374755859375,9118.0,12685.0,10444.849609375,453.3924255371094,9517.0,11943.0,9083.4375,426.29925537109375,8336.0,10329.0,19436.76171875,2253.063720703125,14733.0,25210.0,18070.03515625,1275.2872314453125,14764.0,21684.0,14014.6162109375,1751.0931396484375,11299.0,19338.0,0.2858414947986603,0.08822853118181229,0.12740786373615265,0.4661363959312439,0.2967587113380432,0.06868871301412582,0.16158774495124817,0.4423021972179413,0.03407278656959534,0.08722037076950073,-0.12411101162433624,0.22212526202201843,0.9479147791862488,0.16465647518634796,0.636493444442749,1.2833943367004395,38.450144246162345,-98.50244546273619,-0.04728204,0.0010524355
